Ticket_ID,Customer_Age,Customer_Gender,Product_Purchased,Ticket_Type,Ticket_Status,Ticket_Priority,Ticket_Channel,Ticket_Creation_Date,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating
992,67,Female,LG OLED,Product inquiry,Pending Customer Response,Critical,Phone,5/31/23 3:00 AM,6/1/23 3:00 AM,,
993,34,Male,Bose SoundLink Speaker,Billing inquiry,Pending Customer Response,Medium,Chat,5/31/23 3:12 AM,6/1/23 3:12 AM,,
994,57,Other,iPhone,Billing inquiry,Closed,Critical,Social media,5/31/23 12:53 AM,6/1/23 12:53 AM,6/1/23 3:10 AM,1
995,61,Female,Nikon D,Refund request,Open,High,Phone,,,,
996,36,Other,Samsung Soundbar,Cancellation request,Open,Critical,Chat,,,,
997,57,Female,Samsung Soundbar,Refund request,Pending Customer Response,Medium,Social media,5/31/23 2:15 AM,6/1/23 2:15 AM,,
998,43,Male,Apple AirPods,Billing inquiry,Closed,Medium,Phone,5/31/23 4:09 AM,6/1/23 4:09 AM,6/1/23 8:34 AM,4
999,59,Other,Amazon Echo,Cancellation request,Pending Customer Response,Medium,Phone,5/31/23 10:01 PM,6/1/23 10:01 PM,,
1000,68,Male,GoPro Action Camera,Billing inquiry,Closed,High,Chat,5/31/23 3:37 PM,6/1/23 3:37 PM,6/1/23 8:14 PM,5
1001,62,Male,Canon DSLR Camera,Cancellation request,Open,Critical,Phone,,,,
1002,36,Female,Canon EOS,Billing inquiry,Open,Critical,Social media,,,,
1003,18,Male,LG Smart TV,Cancellation request,Open,Medium,Social media,,,,
1004,66,Male,Sony Xperia,Refund request,Open,High,Phone,,,,
1005,67,Other,Bose QuietComfort,Refund request,Closed,Medium,Chat,5/31/23 9:58 PM,6/1/23 9:58 PM,6/1/23 6:36 PM,3
1006,58,Female,LG Smart TV,Technical issue,Pending Customer Response,Critical,Email,5/31/23 12:14 PM,6/1/23 12:14 PM,,
1007,20,Male,Amazon Kindle,Billing inquiry,Closed,Critical,Email,5/31/23 2:58 AM,6/1/23 2:58 AM,6/1/23 7:26 AM,4
1008,46,Other,PlayStation,Billing inquiry,Open,Medium,Email,,,,
1009,62,Male,iPhone,Refund request,Closed,Medium,Social media,5/31/23 8:41 PM,6/1/23 8:41 PM,6/1/23 8:49 AM,3
1010,51,Other,PlayStation,Billing inquiry,Closed,High,Social media,5/31/23 7:00 AM,6/1/23 7:00 AM,6/1/23 1:32 AM,2
1011,38,Male,Microsoft Office,Refund request,Closed,Low,Chat,5/31/23 12:29 PM,6/1/23 12:29 PM,6/1/23 7:30 AM,5
1012,47,Male,Nintendo Switch,Refund request,Pending Customer Response,Low,Social media,5/31/23 7:51 AM,6/1/23 7:51 AM,,
1013,64,Other,Microsoft Surface,Refund request,Closed,High,Email,5/31/23 3:20 AM,6/1/23 3:20 AM,6/1/23 2:17 AM,4
1014,29,Male,Microsoft Xbox Controller,Refund request,Pending Customer Response,High,Phone,5/31/23 2:47 AM,6/1/23 2:47 AM,,
1015,21,Other,Bose SoundLink Speaker,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 2:35 PM,6/1/23 2:35 PM,,
1016,59,Other,Samsung Galaxy,Product inquiry,Closed,Critical,Phone,5/31/23 2:12 AM,6/1/23 2:12 AM,6/1/23 5:59 PM,1
1017,44,Female,Amazon Echo,Cancellation request,Pending Customer Response,Low,Social media,5/30/23 10:59 PM,5/31/23 10:59 PM,,
1018,48,Other,Fitbit Versa Smartwatch,Cancellation request,Closed,Medium,Chat,5/31/23 5:40 AM,6/1/23 5:40 AM,6/1/23 1:49 AM,2
1019,64,Female,Sony 4K HDR TV,Refund request,Pending Customer Response,Low,Social media,5/31/23 5:31 AM,6/1/23 5:31 AM,,
1020,39,Other,Bose QuietComfort,Cancellation request,Closed,Critical,Phone,5/31/23 12:34 PM,6/1/23 12:34 PM,6/1/23 7:49 PM,2
1021,41,Male,Nintendo Switch,Cancellation request,Pending Customer Response,Critical,Social media,5/31/23 1:03 AM,6/1/23 1:03 AM,,
1022,29,Other,iPhone,Product inquiry,Closed,Critical,Phone,5/31/23 6:10 AM,6/1/23 6:10 AM,6/1/23 11:01 AM,5
1023,25,Other,Autodesk AutoCAD,Cancellation request,Pending Customer Response,High,Email,5/31/23 11:33 AM,6/1/23 11:33 AM,,
1024,24,Other,Fitbit Versa Smartwatch,Technical issue,Open,Medium,Social media,,,,
1025,30,Male,Bose SoundLink Speaker,Billing inquiry,Open,Critical,Phone,,,,
1026,69,Male,Dell XPS,Cancellation request,Open,Medium,Chat,,,,
1027,55,Male,Samsung Galaxy,Billing inquiry,Open,High,Phone,,,,
1028,37,Female,Samsung Galaxy,Refund request,Open,High,Chat,,,,
1029,52,Female,Fitbit Versa Smartwatch,Refund request,Pending Customer Response,Low,Chat,5/31/23 7:42 PM,6/1/23 7:42 PM,,
1030,60,Other,Microsoft Surface,Cancellation request,Closed,Critical,Phone,5/31/23 6:49 AM,6/1/23 6:49 AM,6/1/23 5:37 PM,1
1031,67,Female,Sony Xperia,Technical issue,Closed,Medium,Phone,5/30/23 10:44 PM,5/31/23 10:44 PM,6/1/23 4:06 PM,1
1032,67,Male,Xbox,Cancellation request,Open,Critical,Social media,,,,
1033,44,Female,Sony PlayStation,Refund request,Closed,Medium,Email,5/31/23 4:56 AM,6/1/23 4:56 AM,6/1/23 6:17 AM,5
1034,53,Other,GoPro Action Camera,Technical issue,Open,Medium,Email,,,,
1035,31,Female,Bose SoundLink Speaker,Technical issue,Closed,Low,Phone,5/31/23 5:02 PM,6/1/23 5:02 PM,6/1/23 10:00 AM,4
1036,42,Other,Fitbit Charge,Cancellation request,Pending Customer Response,High,Phone,5/31/23 2:40 PM,6/1/23 2:40 PM,,
1037,30,Male,Sony Xperia,Technical issue,Open,High,Phone,,,,
1038,47,Other,Nikon D,Technical issue,Closed,Low,Chat,5/31/23 2:45 AM,6/1/23 2:45 AM,6/1/23 5:04 PM,5
1039,32,Female,Dell XPS,Product inquiry,Open,Medium,Social media,,,,
1040,56,Female,Bose QuietComfort,Billing inquiry,Closed,High,Chat,5/31/23 2:18 AM,6/1/23 2:18 AM,6/1/23 4:50 AM,2
1041,69,Female,GoPro Action Camera,Refund request,Closed,Medium,Chat,5/31/23 7:05 AM,6/1/23 7:05 AM,6/1/23 9:22 AM,1
1042,51,Male,Samsung Galaxy,Product inquiry,Open,High,Social media,,,,
1043,64,Male,LG Smart TV,Product inquiry,Closed,High,Chat,5/31/23 7:04 PM,6/1/23 7:04 PM,6/1/23 4:44 PM,4
1044,58,Other,Sony Xperia,Cancellation request,Open,Critical,Email,,,,
1045,35,Male,Amazon Echo,Cancellation request,Open,Medium,Social media,,,,
1046,53,Male,Nikon D,Product inquiry,Closed,High,Email,5/31/23 6:14 PM,6/1/23 6:14 PM,6/1/23 11:51 AM,2
1047,63,Male,Sony PlayStation,Product inquiry,Open,Medium,Email,,,,
1048,42,Male,Microsoft Surface,Product inquiry,Closed,High,Chat,5/31/23 12:22 AM,6/1/23 12:22 AM,6/1/23 2:50 AM,4
1049,57,Other,MacBook Pro,Refund request,Closed,Critical,Social media,5/31/23 8:31 PM,6/1/23 8:31 PM,6/1/23 11:32 AM,2
1050,22,Other,Google Pixel,Refund request,Pending Customer Response,High,Social media,5/31/23 5:48 AM,6/1/23 5:48 AM,,
1051,57,Other,Adobe Photoshop,Product inquiry,Pending Customer Response,High,Chat,5/31/23 10:04 AM,6/1/23 10:04 AM,,
1052,24,Male,Nintendo Switch Pro Controller,Billing inquiry,Open,Low,Email,,,,
1053,67,Female,Google Nest,Technical issue,Open,Medium,Phone,,,,
1054,29,Female,Autodesk AutoCAD,Technical issue,Pending Customer Response,Medium,Social media,5/30/23 10:21 PM,5/31/23 10:21 PM,,
1055,36,Male,iPhone,Technical issue,Open,Medium,Phone,,,,
1056,42,Other,Microsoft Surface,Billing inquiry,Open,High,Chat,,,,
1057,30,Male,Asus ROG,Refund request,Open,High,Phone,,,,
1058,52,Female,Garmin Forerunner,Technical issue,Pending Customer Response,High,Email,5/31/23 5:06 AM,6/1/23 5:06 AM,,
1059,19,Other,Canon DSLR Camera,Product inquiry,Open,Medium,Phone,,,,
1060,41,Male,LG OLED,Technical issue,Pending Customer Response,High,Chat,5/31/23 7:55 PM,6/1/23 7:55 PM,,
1061,52,Female,Microsoft Xbox Controller,Product inquiry,Closed,High,Phone,5/31/23 9:48 PM,6/1/23 9:48 PM,6/1/23 4:27 AM,3
1062,49,Female,Microsoft Office,Technical issue,Pending Customer Response,Low,Social media,5/31/23 7:21 PM,6/1/23 7:21 PM,,
1063,64,Other,Nintendo Switch,Product inquiry,Closed,Medium,Phone,5/31/23 9:17 AM,6/1/23 9:17 AM,6/1/23 10:20 AM,4
1064,66,Male,Sony PlayStation,Product inquiry,Closed,Medium,Phone,5/31/23 5:32 PM,6/1/23 5:32 PM,6/1/23 12:09 PM,2
1065,44,Male,Microsoft Xbox Controller,Product inquiry,Pending Customer Response,Low,Phone,5/31/23 4:26 PM,6/1/23 4:26 PM,,
1066,68,Other,Microsoft Xbox Controller,Product inquiry,Pending Customer Response,Medium,Chat,5/31/23 3:29 AM,6/1/23 3:29 AM,,
1067,68,Male,Samsung Galaxy,Refund request,Pending Customer Response,Low,Chat,5/31/23 9:36 PM,6/1/23 9:36 PM,,
1068,67,Female,GoPro Hero,Refund request,Closed,Low,Chat,5/30/23 11:54 PM,5/31/23 11:54 PM,6/1/23 2:53 PM,5
1069,49,Male,Lenovo ThinkPad,Refund request,Closed,Low,Email,5/31/23 3:04 AM,6/1/23 3:04 AM,6/1/23 5:41 PM,4
1070,41,Female,Samsung Soundbar,Cancellation request,Closed,Medium,Social media,5/31/23 7:45 AM,6/1/23 7:45 AM,6/1/23 2:38 PM,4
1071,44,Male,Dyson Vacuum Cleaner,Product inquiry,Open,Low,Phone,,,,
1072,52,Male,Microsoft Xbox Controller,Cancellation request,Closed,Low,Chat,5/31/23 5:34 AM,6/1/23 5:34 AM,6/1/23 8:15 AM,5
1073,34,Other,Microsoft Office,Refund request,Closed,Medium,Chat,5/31/23 5:36 AM,6/1/23 5:36 AM,6/1/23 3:57 AM,1
1074,20,Other,Amazon Kindle,Cancellation request,Closed,Medium,Chat,5/31/23 7:39 PM,6/1/23 7:39 PM,6/1/23 6:56 PM,2
1075,21,Other,Bose SoundLink Speaker,Cancellation request,Open,High,Social media,,,,
1076,59,Male,Canon EOS,Technical issue,Pending Customer Response,Low,Phone,5/31/23 8:59 AM,6/1/23 8:59 AM,,
1077,57,Male,Apple AirPods,Cancellation request,Open,Low,Chat,,,,
1078,33,Other,Nikon D,Technical issue,Pending Customer Response,Medium,Phone,5/31/23 7:27 PM,6/1/23 7:27 PM,,
1079,65,Other,Microsoft Xbox Controller,Refund request,Pending Customer Response,Medium,Chat,5/31/23 5:20 PM,6/1/23 5:20 PM,,
1080,58,Other,Garmin Forerunner,Billing inquiry,Open,High,Social media,,,,
1081,50,Male,Bose SoundLink Speaker,Product inquiry,Open,Medium,Social media,,,,
1082,29,Male,Fitbit Charge,Refund request,Open,Critical,Phone,,,,
1083,20,Male,HP Pavilion,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 9:06 AM,6/1/23 9:06 AM,,
1084,26,Male,Sony PlayStation,Cancellation request,Open,Medium,Email,,,,
1085,63,Other,HP Pavilion,Refund request,Pending Customer Response,Medium,Phone,5/31/23 4:07 PM,6/1/23 4:07 PM,,
1086,53,Male,LG OLED,Cancellation request,Open,High,Phone,,,,
1087,57,Other,Google Nest,Billing inquiry,Open,Low,Phone,,,,
1088,22,Female,Autodesk AutoCAD,Refund request,Pending Customer Response,Low,Social media,5/31/23 4:11 AM,6/1/23 4:11 AM,,
1089,35,Male,PlayStation,Product inquiry,Pending Customer Response,High,Chat,5/31/23 11:51 AM,6/1/23 11:51 AM,,
1090,40,Female,LG Washing Machine,Billing inquiry,Closed,Low,Social media,5/31/23 3:57 AM,6/1/23 3:57 AM,6/1/23 12:12 PM,3
1091,27,Female,Google Pixel,Technical issue,Open,Low,Chat,,,,
1092,44,Female,PlayStation,Billing inquiry,Closed,Low,Phone,5/31/23 5:30 PM,6/1/23 5:30 PM,5/31/23 10:44 PM,3
1093,54,Female,Asus ROG,Product inquiry,Open,Critical,Social media,,,,
1094,34,Other,Canon EOS,Refund request,Pending Customer Response,Critical,Social media,5/31/23 11:16 AM,6/1/23 11:16 AM,,
1095,37,Other,LG OLED,Refund request,Closed,Low,Social media,5/31/23 4:17 PM,6/1/23 4:17 PM,6/1/23 7:27 PM,2
1096,62,Female,Sony PlayStation,Cancellation request,Open,Medium,Email,,,,
1097,18,Other,LG OLED,Cancellation request,Open,Medium,Chat,,,,
1098,56,Other,Canon DSLR Camera,Cancellation request,Pending Customer Response,Critical,Email,5/31/23 11:23 AM,6/1/23 11:23 AM,,
1099,61,Other,Canon EOS,Cancellation request,Pending Customer Response,Low,Social media,5/31/23 6:44 AM,6/1/23 6:44 AM,,
1100,20,Other,Philips Hue Lights,Refund request,Open,Medium,Phone,,,,
1101,43,Male,Adobe Photoshop,Billing inquiry,Pending Customer Response,Low,Phone,5/31/23 9:17 PM,6/1/23 9:17 PM,,
1102,67,Female,iPhone,Cancellation request,Closed,Critical,Chat,5/31/23 4:38 AM,6/1/23 4:38 AM,6/1/23 8:01 AM,4
1103,24,Female,Canon DSLR Camera,Technical issue,Open,Low,Chat,,,,
1104,27,Female,HP Pavilion,Product inquiry,Pending Customer Response,Critical,Email,5/31/23 6:59 PM,6/1/23 6:59 PM,,
1105,19,Other,Philips Hue Lights,Product inquiry,Closed,Critical,Social media,5/31/23 4:35 PM,6/1/23 4:35 PM,6/1/23 7:58 AM,5
1106,47,Other,Amazon Kindle,Product inquiry,Pending Customer Response,Medium,Email,5/31/23 1:51 PM,6/1/23 1:51 PM,,
1107,57,Male,Nikon D,Product inquiry,Pending Customer Response,Low,Phone,5/31/23 7:28 PM,6/1/23 7:28 PM,,
1108,30,Male,Nintendo Switch Pro Controller,Billing inquiry,Pending Customer Response,High,Phone,5/31/23 6:12 AM,6/1/23 6:12 AM,,
1109,47,Female,Nintendo Switch,Billing inquiry,Open,Critical,Phone,,,,
1110,36,Male,Nest Thermostat,Cancellation request,Closed,Low,Email,5/31/23 1:09 AM,6/1/23 1:09 AM,6/1/23 8:03 PM,1
1111,41,Other,Google Nest,Product inquiry,Closed,Low,Email,5/31/23 5:48 PM,6/1/23 5:48 PM,6/1/23 7:17 AM,4
1112,32,Male,Nikon D,Refund request,Pending Customer Response,Low,Social media,5/31/23 1:44 PM,6/1/23 1:44 PM,,
1113,45,Other,LG Washing Machine,Technical issue,Pending Customer Response,Low,Email,5/31/23 12:34 AM,6/1/23 12:34 AM,,
1114,25,Female,Dyson Vacuum Cleaner,Product inquiry,Closed,Critical,Social media,5/31/23 12:58 AM,6/1/23 12:58 AM,6/1/23 9:57 AM,4
1115,47,Female,Samsung Galaxy,Billing inquiry,Pending Customer Response,High,Email,5/31/23 7:57 AM,6/1/23 7:57 AM,,
1116,66,Female,Fitbit Charge,Billing inquiry,Open,High,Phone,,,,
1117,40,Female,LG Smart TV,Product inquiry,Open,Medium,Chat,,,,
1118,33,Female,Google Nest,Technical issue,Closed,Critical,Social media,5/30/23 10:42 PM,5/31/23 10:42 PM,6/1/23 1:43 AM,5
1119,64,Female,Amazon Kindle,Technical issue,Open,Critical,Phone,,,,
1120,26,Female,Fitbit Versa Smartwatch,Product inquiry,Pending Customer Response,High,Email,5/31/23 4:20 AM,6/1/23 4:20 AM,,
1121,67,Other,Philips Hue Lights,Billing inquiry,Open,Low,Chat,,,,
1122,42,Other,Dell XPS,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 1:11 PM,6/1/23 1:11 PM,,
1123,47,Male,Bose QuietComfort,Technical issue,Pending Customer Response,Critical,Social media,5/31/23 1:54 AM,6/1/23 1:54 AM,,
1124,26,Male,LG Washing Machine,Technical issue,Pending Customer Response,Critical,Phone,5/31/23 4:08 AM,6/1/23 4:08 AM,,
1125,21,Female,Canon DSLR Camera,Refund request,Closed,High,Social media,5/31/23 9:04 AM,6/1/23 9:04 AM,6/1/23 6:55 AM,5
1126,46,Female,Samsung Galaxy,Cancellation request,Pending Customer Response,Low,Chat,5/31/23 12:46 PM,6/1/23 12:46 PM,,
1127,23,Other,Nintendo Switch Pro Controller,Technical issue,Closed,High,Social media,5/31/23 7:14 PM,6/1/23 7:14 PM,6/1/23 11:16 AM,4
1128,31,Other,Samsung Galaxy,Cancellation request,Open,High,Social media,,,,
1129,25,Male,Roomba Robot Vacuum,Technical issue,Open,Low,Phone,,,,
1130,62,Other,Dell XPS,Refund request,Closed,Medium,Social media,5/31/23 4:19 AM,6/1/23 4:19 AM,6/1/23 1:58 AM,1
1131,70,Other,LG Smart TV,Cancellation request,Pending Customer Response,Medium,Chat,5/30/23 11:15 PM,5/31/23 11:15 PM,,
1132,37,Male,GoPro Hero,Billing inquiry,Open,Medium,Email,,,,
1133,25,Other,Samsung Soundbar,Technical issue,Pending Customer Response,Medium,Social media,5/31/23 1:32 PM,6/1/23 1:32 PM,,
1134,44,Female,Autodesk AutoCAD,Refund request,Pending Customer Response,Critical,Social media,5/31/23 4:11 PM,6/1/23 4:11 PM,,
1135,23,Female,Amazon Echo,Technical issue,Open,Critical,Email,,,,
1136,36,Male,LG Smart TV,Technical issue,Closed,Medium,Social media,5/31/23 5:57 AM,6/1/23 5:57 AM,6/1/23 3:17 AM,2
1137,52,Female,Xbox,Technical issue,Pending Customer Response,Medium,Social media,5/31/23 7:53 AM,6/1/23 7:53 AM,,
1138,56,Female,Microsoft Xbox Controller,Cancellation request,Open,Medium,Chat,,,,
1139,45,Female,Lenovo ThinkPad,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 5:24 PM,6/1/23 5:24 PM,,
1140,30,Female,Bose SoundLink Speaker,Refund request,Pending Customer Response,Low,Social media,5/31/23 1:01 PM,6/1/23 1:01 PM,,
1141,46,Other,Sony 4K HDR TV,Refund request,Open,Critical,Chat,,,,
1142,53,Male,Nintendo Switch,Product inquiry,Pending Customer Response,High,Phone,5/31/23 7:42 PM,6/1/23 7:42 PM,,
1143,43,Female,Xbox,Technical issue,Closed,Critical,Phone,5/31/23 5:12 AM,6/1/23 5:12 AM,6/1/23 9:58 AM,2
1144,25,Male,Dyson Vacuum Cleaner,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 2:35 AM,6/1/23 2:35 AM,,
1145,32,Other,HP Pavilion,Billing inquiry,Pending Customer Response,Low,Email,5/31/23 12:26 PM,6/1/23 12:26 PM,,
1146,43,Other,Microsoft Office,Product inquiry,Closed,High,Social media,5/31/23 4:24 PM,6/1/23 4:24 PM,6/1/23 8:57 PM,4
1147,60,Male,Nintendo Switch Pro Controller,Refund request,Pending Customer Response,High,Chat,5/31/23 6:48 AM,6/1/23 6:48 AM,,
1148,36,Female,Fitbit Charge,Cancellation request,Open,High,Email,,,,
1149,59,Male,MacBook Pro,Technical issue,Pending Customer Response,Medium,Social media,5/31/23 12:03 AM,6/1/23 12:03 AM,,
1150,45,Male,Canon EOS,Billing inquiry,Pending Customer Response,Critical,Email,5/31/23 2:40 PM,6/1/23 2:40 PM,,
1151,49,Other,Samsung Soundbar,Billing inquiry,Closed,High,Phone,5/31/23 7:17 AM,6/1/23 7:17 AM,6/1/23 10:23 AM,2
1152,62,Other,Samsung Soundbar,Cancellation request,Pending Customer Response,Low,Phone,5/31/23 3:39 PM,6/1/23 3:39 PM,,
1153,42,Other,LG OLED,Cancellation request,Pending Customer Response,High,Chat,5/31/23 2:25 AM,6/1/23 2:25 AM,,
1154,21,Male,Bose SoundLink Speaker,Refund request,Closed,High,Social media,5/31/23 1:35 AM,6/1/23 1:35 AM,6/1/23 9:30 PM,2
1155,46,Other,MacBook Pro,Refund request,Pending Customer Response,Critical,Phone,5/31/23 6:32 AM,6/1/23 6:32 AM,,
1156,24,Male,Sony PlayStation,Refund request,Open,Medium,Email,,,,
1157,59,Other,Canon DSLR Camera,Product inquiry,Pending Customer Response,Low,Social media,5/31/23 6:53 AM,6/1/23 6:53 AM,,
1158,21,Male,Garmin Forerunner,Billing inquiry,Closed,Low,Social media,5/31/23 9:16 PM,6/1/23 9:16 PM,6/1/23 3:11 PM,2
1159,57,Female,Samsung Galaxy,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 2:04 AM,6/1/23 2:04 AM,,
1160,61,Female,Fitbit Versa Smartwatch,Technical issue,Open,Low,Email,,,,
1161,46,Male,Nikon D,Cancellation request,Pending Customer Response,Medium,Chat,5/31/23 6:44 PM,6/1/23 6:44 PM,,
1162,21,Other,Microsoft Surface,Cancellation request,Pending Customer Response,Critical,Phone,5/31/23 6:55 AM,6/1/23 6:55 AM,,
1163,31,Female,Amazon Kindle,Product inquiry,Pending Customer Response,Medium,Chat,5/31/23 6:59 AM,6/1/23 6:59 AM,,
1164,21,Other,Autodesk AutoCAD,Billing inquiry,Pending Customer Response,Critical,Chat,5/31/23 8:56 AM,6/1/23 8:56 AM,,
1165,18,Female,Xbox,Refund request,Closed,Critical,Phone,5/31/23 10:33 AM,6/1/23 10:33 AM,5/31/23 11:12 PM,5
1166,53,Female,LG Washing Machine,Technical issue,Closed,Medium,Chat,5/30/23 11:15 PM,5/31/23 11:15 PM,6/1/23 8:19 AM,5
1167,25,Other,Sony 4K HDR TV,Cancellation request,Closed,Medium,Phone,5/31/23 1:23 PM,6/1/23 1:23 PM,6/1/23 2:51 AM,5
1168,46,Female,Nintendo Switch Pro Controller,Cancellation request,Pending Customer Response,High,Phone,5/31/23 8:49 PM,6/1/23 8:49 PM,,
1169,68,Female,Fitbit Versa Smartwatch,Product inquiry,Closed,Medium,Email,5/31/23 5:25 PM,6/1/23 5:25 PM,6/1/23 1:07 PM,4
1170,55,Female,Canon EOS,Technical issue,Pending Customer Response,Critical,Email,5/31/23 12:53 AM,6/1/23 12:53 AM,,
1171,21,Female,Samsung Galaxy,Billing inquiry,Pending Customer Response,Medium,Email,5/31/23 6:38 PM,6/1/23 6:38 PM,,
1172,66,Female,Amazon Echo,Technical issue,Closed,High,Email,5/31/23 1:55 PM,6/1/23 1:55 PM,6/1/23 6:03 PM,2
1173,66,Female,Microsoft Xbox Controller,Refund request,Pending Customer Response,Critical,Phone,5/30/23 11:05 PM,5/31/23 11:05 PM,,
1174,18,Female,Dell XPS,Billing inquiry,Open,Low,Chat,,,,
1175,25,Male,GoPro Action Camera,Cancellation request,Closed,High,Phone,5/31/23 7:45 AM,6/1/23 7:45 AM,6/1/23 1:23 PM,1
1176,24,Female,Nintendo Switch Pro Controller,Refund request,Open,High,Phone,,,,
1177,62,Male,Sony Xperia,Billing inquiry,Open,Low,Phone,,,,
1178,39,Male,Nintendo Switch,Cancellation request,Closed,Low,Chat,5/31/23 9:51 AM,6/1/23 9:51 AM,6/1/23 8:02 PM,4
1179,28,Other,Asus ROG,Billing inquiry,Open,Low,Email,,,,
1180,46,Male,LG OLED,Refund request,Pending Customer Response,High,Phone,5/31/23 5:33 AM,6/1/23 5:33 AM,,
1181,46,Other,Amazon Echo,Technical issue,Open,Critical,Phone,,,,
1182,43,Female,Asus ROG,Billing inquiry,Pending Customer Response,Medium,Phone,5/31/23 7:31 AM,6/1/23 7:31 AM,,
1183,42,Male,Sony PlayStation,Billing inquiry,Closed,Medium,Chat,5/31/23 7:49 PM,6/1/23 7:49 PM,6/1/23 2:05 AM,2
1184,38,Male,Microsoft Office,Technical issue,Closed,High,Chat,5/31/23 5:53 PM,6/1/23 5:53 PM,6/1/23 7:17 PM,5
1185,23,Female,LG OLED,Technical issue,Pending Customer Response,High,Chat,5/31/23 8:18 AM,6/1/23 8:18 AM,,
1186,54,Female,Xbox,Billing inquiry,Closed,High,Chat,5/31/23 6:04 PM,6/1/23 6:04 PM,6/1/23 5:00 PM,4
1187,50,Male,Roomba Robot Vacuum,Refund request,Open,Critical,Phone,,,,
1188,54,Female,Sony PlayStation,Technical issue,Closed,Medium,Email,5/31/23 9:13 AM,6/1/23 9:13 AM,6/1/23 8:09 AM,5
1189,21,Male,Canon EOS,Refund request,Closed,Critical,Email,5/31/23 2:13 AM,6/1/23 2:13 AM,6/1/23 12:14 AM,3
1190,49,Female,Autodesk AutoCAD,Cancellation request,Closed,Medium,Chat,5/31/23 12:14 AM,6/1/23 12:14 AM,6/1/23 6:15 AM,5
1191,38,Male,GoPro Hero,Technical issue,Closed,Low,Phone,5/31/23 10:52 AM,6/1/23 10:52 AM,6/1/23 8:12 PM,2
1192,23,Female,Microsoft Office,Technical issue,Open,Critical,Social media,,,,
1193,31,Male,LG Smart TV,Product inquiry,Open,Low,Chat,,,,
1194,35,Female,iPhone,Cancellation request,Closed,Critical,Social media,5/31/23 8:32 PM,6/1/23 8:32 PM,6/1/23 9:41 AM,4
1195,42,Female,Canon EOS,Technical issue,Open,Low,Phone,,,,
1196,29,Female,Nikon D,Refund request,Open,Low,Email,,,,
