Order_ID,Returns,Order_Date,Ship_Date,Shipping_Time_Days,Segment,Country_Region,City,State,Sales_Manager,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Profit,Return_Loss,,,,,,,,,,,,,,,,,,,,
CA-2021-110198,No,5/1/2021,5/2/2021,1,Consumer,United States,Coral Springs,Florida,Cassandra Brandow,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,$4.61,$1.50,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-125178,No,10/3/2019,10/9/2019,6,Corporate,United States,Reading,Pennsylvania,Chuck Magee,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,$15.01,$1.50,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-139416,No,3/27/2021,3/29/2021,2,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",$15.01,$1.50,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-149461,No,11/13/2020,11/19/2020,6,Home Office,United States,Auburn,Washington,Anna Andreadi,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$4.18,$1.50,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-133879,No,3/21/2020,3/28/2020,7,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,$13.39,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-166163,No,8/15/2020,8/20/2020,5,Corporate,United States,Oakland,California,Anna Andreadi,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,$3.15,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-118976,No,4/28/2018,5/3/2018,5,Corporate,United States,Baltimore,Maryland,Chuck Magee,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,$3.15,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-148691,No,12/3/2021,12/9/2021,6,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,$3.15,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-154900,No,2/25/2019,3/1/2019,4,Consumer,United States,Leominster,Massachusetts,Chuck Magee,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,$3.15,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-160941,No,7/21/2020,7/26/2020,5,Corporate,United States,Roseville,California,Anna Andreadi,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,$3.15,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-141110,No,11/26/2018,12/1/2018,5,Corporate,United States,Fresno,California,Anna Andreadi,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$4.32,$1.51,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-121650,No,12/10/2019,12/16/2019,6,Corporate,United States,Jackson,Michigan,Kelly Williams,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.90,$1.52,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-121006,No,11/10/2018,11/16/2018,6,Consumer,United States,Midland,Michigan,Kelly Williams,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.90,$1.52,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-115819,No,4/19/2020,4/24/2020,5,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,$5.46,$1.53,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-128944,No,6/19/2021,6/21/2021,2,Corporate,United States,Newark,Ohio,Chuck Magee,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$122.33,$1.53,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-111507,No,2/6/2019,2/13/2019,7,Corporate,United States,Bellevue,Washington,Anna Andreadi,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,$5.28,$1.53,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-131114,No,12/9/2020,12/13/2020,4,Corporate,United States,Chicago,Illinois,Kelly Williams,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,$20.57,$1.54,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-108504,No,2/5/2020,2/5/2020,0,Home Office,United States,Smyrna,Georgia,Cassandra Brandow,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$154.44,$1.54,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-144729,No,10/21/2020,10/25/2020,4,Consumer,United States,San Diego,California,Anna Andreadi,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$154.44,$1.54,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-132906,No,9/10/2019,9/14/2019,4,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,$51.52,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-148859,No,12/28/2019,1/1/2020,4,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$24.82,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-124828,No,7/3/2021,7/4/2021,1,Corporate,United States,Burlington,North Carolina,Cassandra Brandow,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,$9.55,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-103163,No,6/7/2020,6/11/2020,4,Home Office,United States,Bakersfield,California,Anna Andreadi,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,$4.78,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-103331,No,8/26/2018,9/1/2018,6,Consumer,United States,Newark,Delaware,Chuck Magee,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$3.38,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-118136,No,9/16/2021,9/17/2021,1,Corporate,United States,Inglewood,California,Anna Andreadi,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,$5.98,$1.55,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-128608,No,1/12/2019,1/17/2019,5,Corporate,United States,Toledo,Ohio,Chuck Magee,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",$10.37,$1.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-122707,No,4/16/2021,4/18/2021,2,Corporate,United States,Hoover,Alabama,Cassandra Brandow,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,$25.98,$1.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-118003,No,12/4/2021,12/10/2021,6,Consumer,United States,Paterson,New Jersey,Chuck Magee,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",$12.99,$1.56,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-144099,No,11/29/2019,11/30/2019,1,Home Office,United States,San Francisco,California,Anna Andreadi,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",$4.30,$1.56,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-162558,No,10/2/2021,10/5/2021,3,Home Office,United States,Knoxville,Tennessee,Cassandra Brandow,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,$9.66,$1.57,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-106530,No,5/8/2020,5/8/2020,0,Consumer,United States,Cleveland,Ohio,Chuck Magee,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,$25.12,$1.57,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-161193,No,11/20/2021,11/26/2021,6,Consumer,United States,Newark,Ohio,Chuck Magee,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",$4.66,$1.57,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-132465,No,9/11/2019,9/15/2019,4,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,$78.80,$1.58,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-118087,Yes,9/9/2021,9/13/2021,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",$4.67,$1.58,$3.10,,,,,,,,,,,,,,,,,,,,
US-2019-103471,No,12/24/2019,12/28/2019,4,Consumer,United States,Colorado Springs,Colorado,Anna Andreadi,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",$14.04,$1.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-128531,No,11/24/2020,11/26/2020,2,Consumer,United States,Dallas,Texas,Kelly Williams,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",$14.04,$1.58,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-137547,No,3/7/2020,3/12/2020,5,Corporate,United States,Fort Worth,Texas,Kelly Williams,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,$21.07,$1.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-112431,No,10/12/2021,10/14/2021,2,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$5.88,$1.59,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-140004,No,3/21/2018,3/25/2018,4,Consumer,United States,Hamilton,Ohio,Chuck Magee,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$6.05,$1.59,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-155768,No,12/1/2020,12/1/2020,0,Home Office,United States,Oxnard,California,Anna Andreadi,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,$31.96,$1.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-126858,No,11/19/2020,11/23/2020,4,Corporate,United States,Seattle,Washington,Anna Andreadi,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,$31.96,$1.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-105284,No,11/24/2020,12/1/2020,7,Home Office,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,$4.42,$1.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-137946,No,9/1/2019,9/4/2019,3,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,$4.75,$1.60,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-143707,No,3/1/2018,3/5/2018,4,Home Office,United States,New York City,New York,Chuck Magee,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,$5.94,$1.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-157511,No,9/18/2020,9/20/2020,2,Consumer,United States,Columbus,Ohio,Chuck Magee,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,$5.35,$1.61,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-145394,No,11/16/2019,11/20/2019,4,Corporate,United States,Chicago,Illinois,Kelly Williams,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",$21.49,$1.61,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-159590,No,7/18/2019,7/21/2019,3,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,$5.76,$1.61,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-146157,No,11/21/2020,11/26/2020,5,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$21.57,$1.62,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-108504,No,2/5/2020,2/5/2020,0,Home Office,United States,Smyrna,Georgia,Cassandra Brandow,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",$80.98,$1.62,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127166,No,5/21/2018,5/23/2018,2,Consumer,United States,Houston,Texas,Kelly Williams,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",$4.83,$1.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-130911,No,3/24/2020,3/26/2020,2,Consumer,United States,Cleveland,Ohio,Chuck Magee,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",$18.66,$1.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-152562,No,11/1/2018,11/8/2018,7,Corporate,United States,Richmond,Kentucky,Cassandra Brandow,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",$5.64,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-150490,No,8/5/2018,8/11/2018,6,Consumer,United States,San Francisco,California,Anna Andreadi,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$16.36,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-108259,No,11/8/2019,11/15/2019,7,Corporate,United States,Jacksonville,North Carolina,Cassandra Brandow,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$5.04,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-160395,No,12/31/2020,1/6/2021,6,Corporate,United States,Reno,Nevada,Anna Andreadi,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$3.64,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-123064,No,6/30/2018,7/2/2018,2,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,$5.25,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-132094,No,8/26/2020,9/2/2020,7,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",$5.47,$1.64,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-138968,No,3/15/2020,3/16/2020,1,Corporate,United States,San Francisco,California,Anna Andreadi,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,$4.54,$1.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-165470,No,11/25/2020,11/30/2020,5,Home Office,United States,Jacksonville,Florida,Cassandra Brandow,South,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$5.08,$1.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-163951,No,12/30/2020,1/2/2021,3,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,$16.52,$1.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-115259,No,8/25/2018,8/27/2018,2,Consumer,United States,Columbus,Ohio,Chuck Magee,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72,$1.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-100160,No,9/7/2021,9/11/2021,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$4.90,$1.65,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-123946,No,9/12/2020,9/17/2020,5,Corporate,United States,Springfield,Virginia,Cassandra Brandow,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,$20.70,$1.66,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-113040,No,8/27/2019,8/31/2019,4,Home Office,United States,Los Angeles,California,Anna Andreadi,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$5.10,$1.66,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-120544,No,11/23/2018,11/27/2018,4,Corporate,United States,Mesquite,Texas,Kelly Williams,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,$5.54,$1.66,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-132857,No,12/11/2020,12/17/2020,6,Consumer,United States,Smyrna,Tennessee,Cassandra Brandow,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,$6.67,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127691,No,7/22/2018,7/27/2018,5,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",$5.96,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-161823,No,9/3/2021,9/8/2021,5,Corporate,United States,San Francisco,California,Anna Andreadi,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",$5.96,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-158736,No,12/18/2021,12/24/2021,6,Home Office,United States,San Francisco,California,Anna Andreadi,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,$5.76,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-140256,No,8/22/2020,8/29/2020,7,Corporate,United States,Los Angeles,California,Anna Andreadi,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,$5.76,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-125402,No,9/25/2020,10/1/2020,6,Consumer,United States,Long Beach,California,Anna Andreadi,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,$5.76,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-127488,No,9/22/2018,9/24/2018,2,Consumer,United States,Boca Raton,Florida,Cassandra Brandow,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-124597,No,4/30/2021,5/5/2021,5,Home Office,United States,Boynton Beach,Florida,Cassandra Brandow,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-155453,No,8/9/2019,8/14/2019,5,Corporate,United States,Jacksonville,Florida,Cassandra Brandow,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-110345,No,3/9/2019,3/11/2019,2,Consumer,United States,Raleigh,North Carolina,Cassandra Brandow,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-119690,No,6/25/2019,6/28/2019,3,Consumer,United States,Houston,Texas,Kelly Williams,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-129224,No,3/17/2021,3/23/2021,6,Home Office,United States,Knoxville,Tennessee,Cassandra Brandow,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,$4.61,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-105333,No,11/30/2021,12/4/2021,4,Home Office,United States,New York City,New York,Chuck Magee,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",$83.56,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-118766,No,10/15/2019,10/22/2019,7,Home Office,United States,Dallas,Texas,Kelly Williams,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,$4.46,$1.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-115364,No,6/26/2021,7/2/2021,6,Consumer,United States,San Diego,California,Anna Andreadi,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,$83.76,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-146710,No,8/27/2020,9/1/2020,5,Consumer,United States,Dallas,Texas,Kelly Williams,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,$4.62,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-117170,No,9/17/2018,9/24/2018,7,Consumer,United States,Raleigh,North Carolina,Cassandra Brandow,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,$4.62,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145177,No,11/10/2020,11/14/2020,4,Home Office,United States,Springfield,Ohio,Chuck Magee,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,$4.62,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-155124,No,3/15/2019,3/21/2019,6,Corporate,United States,Lehi,Utah,Anna Andreadi,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",$16.78,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-132941,Yes,5/25/2019,5/28/2019,3,Corporate,United States,Haltom City,Texas,Kelly Williams,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,$22.37,$1.68,$20.69,,,,,,,,,,,,,,,,,,,,
CA-2019-157287,No,12/22/2019,12/23/2019,1,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",$33.57,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-113131,No,9/24/2019,9/24/2019,0,Consumer,United States,Columbus,Ohio,Chuck Magee,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",$33.57,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-141663,No,4/13/2021,4/17/2021,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,$7.92,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-123015,No,12/26/2020,12/30/2020,4,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,$4.99,$1.68,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-118724,No,7/21/2021,7/25/2021,4,Corporate,United States,Concord,California,Anna Andreadi,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$3.52,$1.69,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-112949,No,6/20/2018,6/27/2018,7,Consumer,United States,Lawton,Oklahoma,Kelly Williams,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$3.52,$1.69,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-146815,No,9/8/2018,9/13/2018,5,Home Office,United States,New York City,New York,Chuck Magee,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$3.52,$1.69,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-162187,No,12/11/2020,12/11/2020,0,Corporate,United States,Columbus,Ohio,Chuck Magee,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",$13.52,$1.69,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-166884,No,3/11/2018,3/16/2018,5,Consumer,United States,Columbus,Ohio,Chuck Magee,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,$10.46,$1.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-135363,No,3/28/2019,4/2/2019,5,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,$5.23,$1.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-101210,No,8/25/2021,8/28/2021,3,Consumer,United States,Jackson,Tennessee,Cassandra Brandow,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,$9.73,$1.70,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-118087,Yes,9/9/2021,9/13/2021,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",$17.02,$1.70,$15.32,,,,,,,,,,,,,,,,,,,,
CA-2021-163405,No,12/21/2021,12/25/2021,4,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,$5.88,$1.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-158036,No,9/8/2021,9/14/2021,6,Corporate,United States,Dublin,Ohio,Chuck Magee,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,$9.10,$1.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-111178,No,6/15/2021,6/22/2021,7,Consumer,United States,Quincy,Illinois,Kelly Williams,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,$19.56,$1.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-142902,No,9/12/2020,9/14/2020,2,Corporate,United States,Arvada,Colorado,Anna Andreadi,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",$15.23,$1.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-118052,No,5/6/2020,5/10/2020,4,Home Office,United States,Lorain,Ohio,Chuck Magee,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,$7.22,$1.71,$0.00,,,,,,,,,,,,,,,,,,,,
